Block Size	Time Taken
93800	0.006275
93900	0.006191
94000	0.006185
94100	0.006216
94200	0.006222
94300	0.006246
94400	0.006228
94500	0.006354
94600	0.006335
94700	0.006353
94800	0.006304
94900	0.006298
95000	0.006304
95100	0.006301
95200	0.006315
95300	0.006435
95400	0.006419
95500	0.006467
95600	0.006478
95700	0.006316
95800	0.006380
95900	0.006354
96000	0.006384
96100	0.006421
96200	0.006334
96300	0.006339
96400	0.006405
96500	0.006379
96600	0.006410
96700	0.006392
96800	0.006394
96900	0.006369
97000	0.006413
97100	0.006408
97200	0.006464
97300	0.006443
97400	0.006412
97500	0.006387
97600	0.006388
97700	0.006402
97800	0.006434
97900	0.006768
98000	0.006539
98100	0.006591
98200	0.006536
98300	0.006486
98400	0.006449
98500	0.006499
98600	0.006491
98700	0.006525
98800	0.006492
98900	0.006533
99000	0.006614
99100	0.006612
99200	0.006608
99300	0.006519
99400	0.006556
99500	0.006532
99600	0.006573
99700	0.006579
99800	0.006626
99900	0.006624
100000	0.006575
